Pathway	PathAnnotation	HypergeoPval	NumGene_inPathway	NumGenes_inbg	PropPathway	NumEdgesformed_inbg	Enriched_Edgesize
GO:0043433	negative regulation of sequence-specific DNA binding transcription factor activity	0.0891961	67	53	0.791045	54	1
GO:0043627	response to estrogen	9.3206e-09	64	53	0.828125	40	5
GO:0044281	small molecule metabolic process	0.954061	1450	1151	0.793793	2783	2
GO:0045087	innate immune response	0.99209	849	631	0.743227	3952	2
GO:0045429	positive regulation of nitric oxide biosynthetic process	0.0439832	37	32	0.864865	26	1
GO:0045471	response to ethanol	0.00101538	97	72	0.742268	27	2
GO:0045597	positive regulation of cell differentiation	0.0289808	35	22	0.628571	17	1
GO:0045599	negative regulation of fat cell differentiation	0.0103256	37	31	0.837838	6	1
GO:0045726	positive regulation of integrin biosynthetic process	0.00517617	3	3	1	3	1
GO:0045786	negative regulation of cell cycle	0.0356773	43	39	0.906977	21	1
GO:0045892	negative regulation of transcription, DNA-templated	0.466438	478	360	0.753138	1468	3
GO:0045893	positive regulation of transcription, DNA-templated	0	497	398	0.800805	1910	28
GO:0045921	positive regulation of exocytosis	0.00861211	20	18	0.9	5	1
GO:0045931	positive regulation of mitotic cell cycle	0.0289808	27	26	0.962963	17	1
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	9.99201e-16	951	694	0.729758	4471	38
GO:0045945	positive regulation of transcription from RNA polymerase III promoter	0.00861211	11	10	0.909091	5	1
GO:0048146	positive regulation of fibroblast proliferation	0.0796905	54	42	0.777778	48	1
GO:0048469	cell maturation	0.0120362	42	28	0.666667	7	1
GO:0048538	thymus development	0.0239281	44	29	0.659091	14	1
GO:0048565	digestive tract development	0.0103256	38	24	0.631579	6	1
GO:0048589	developmental growth	0.00861211	23	18	0.782609	5	1
GO:0050728	negative regulation of inflammatory response	0.000735234	72	54	0.75	23	2
GO:0050852	T cell receptor signaling pathway	0.247112	97	72	0.742268	164	1
GO:0051000	positive regulation of nitric-oxide synthase activity	0.00689562	22	14	0.636364	4	1
GO:0051091	positive regulation of sequence-specific DNA binding transcription factor activity	0.0110156	102	77	0.754902	91	2
GO:0051092	positive regulation of NF-kappaB transcription factor activity	0.109756	127	104	0.818898	326	2
GO:0051259	protein oligomerization	0.000499211	50	40	0.8	19	2
GO:0051897	positive regulation of protein kinase B signaling	0.00160997	82	65	0.792683	34	2
GO:0060065	uterus development	1.01774e-07	13	9	0.692308	6	3
GO:0060068	vagina development	0.00689562	10	7	0.7	4	1
GO:0060745	mammary gland branching involved in pregnancy	0.00689562	3	3	1	4	1
GO:0060749	mammary gland alveolus development	0.0120362	15	14	0.933333	7	1
GO:0060750	epithelial cell proliferation involved in mammary gland duct elongation	0.00689562	5	5	1	4	1
GO:0061024	membrane organization	0.516873	159	145	0.91195	420	1
GO:0071353	cellular response to interleukin-4	6.21534e-05	22	18	0.818182	7	2
GO:0071356	cellular response to tumor necrosis factor	0.0652465	92	70	0.76087	39	1
GO:0071392	cellular response to estradiol stimulus	0.0154486	22	16	0.727273	9	1
GO:0071773	cellular response to BMP stimulus	0.0103256	30	17	0.566667	6	1
GO:0071985	multivesicular body sorting pathway	0.00517617	6	5	0.833333	3	1
GO:2000114	regulation of establishment of cell polarity	0.00517617	17	15	0.882353	3	1
GO:2000352	negative regulation of endothelial cell apoptotic process	1.78192e-05	24	21	0.875	4	2
GO:2000679	positive regulation of transcription regulatory region DNA binding	0.00517617	12	9	0.75	3	1
GO:2001237	negative regulation of extrinsic apoptotic signaling pathway	0.000307937	36	30	0.833333	15	2
KEGG:01100	Metabolic pathways	0.871316	1130	852	0.753982	1181	1
KEGG:04114	Oocyte meiosis	0.401005	115	90	0.782609	296	1
KEGG:04142	Lysosome	0.163251	123	109	0.886179	103	1
KEGG:04915	Estrogen signaling pathway	0.320244	100	74	0.74	223	1
KEGG:04917	Prolactin signaling pathway	0.262596	72	56	0.777778	176	1
KEGG:04919	Thyroid hormone signaling pathway	0.110867	119	97	0.815126	328	2
KEGG:04961	Endocrine and other factor-regulated calcium reabsorption	0.0456358	48	36	0.75	27	1
KEGG:05200	Pathways in cancer	7.18331e-06	401	327	0.815461	1894	14
KEGG:05205	Proteoglycans in cancer	0.647098	204	173	0.848039	601	1
KEGG:05215	Prostate cancer	0.000415497	89	76	0.853933	355	5
KEGG:05321	Inflammatory bowel disease (IBD)	0.154516	65	45	0.692308	97	1
Pathway_Alpha6Beta4Integrin	Alpha6Beta4Integrin	0.365755	71	66	0.929577	263	1
Pathway_AndrogenReceptor	AndrogenReceptor	0	143	134	0.937063	911	21
Pathway_IL6	IL6	0.00586085	74	71	0.959459	410	4
Pathway_Leptin	Leptin	0.010024	62	58	0.935484	254	3
Pathway_Prolactin	Prolactin	0.102067	70	63	0.9	312	2
Pathway_TGF_beta_Receptor	TGF_beta_Receptor	2.23209e-06	174	166	0.954023	1024	11
R-HSA-109582	Hemostasis	0.624347	493	398	0.807302	1221	2
R-HSA-1236394	Signaling by ERBB4	0.654375	263	207	0.787072	613	1
R-HSA-1251985	Nuclear signaling by ERBB4	0.0373442	34	24	0.705882	22	1
R-HSA-1430728	Metabolism	0.861343	1481	1112	0.750844	2000	2
R-HSA-162582	Signal Transduction	0.142313	2334	1302	0.557841	8915	20
R-HSA-194315	Signaling by Rho GTPases	0.608108	404	321	0.794554	1185	2
R-HSA-195258	RHO GTPase Effectors	0.471443	289	230	0.795848	918	2
R-HSA-199991	Membrane Trafficking	0.502418	157	148	0.942675	403	1
R-HSA-199992	trans-Golgi Network Vesicle Budding	0.209712	70	64	0.914286	136	1
R-HSA-212436	Generic Transcription Pathway	2.11529e-05	541	373	0.689464	851	9
R-HSA-383280	Nuclear Receptor transcription pathway	1.19216e-11	51	41	0.803922	58	7
R-HSA-421837	Clathrin derived vesicle budding	0.209712	70	64	0.914286	136	1
R-HSA-432720	Lysosome Vesicle Biogenesis	0.100162	35	30	0.857143	61	1
R-HSA-5625740	RHO GTPases activate PKNs	0.14569	93	49	0.526882	91	1
R-HSA-5653656	Vesicle-mediated transport	0.557777	195	182	0.933333	471	1
R-HSA-74160	Gene Expression	0.879671	1214	955	0.786656	9249	12
R-HSA-983231	Factors involved in megakaryocyte development and platelet production	0.197302	114	95	0.833333	127	1
WP138	Androgen receptor signaling pathway	4.3421e-07	89	82	0.921348	525	9
WP170	Nuclear Receptors	2.16016e-12	38	33	0.868421	46	7
WP1984	Integrated Breast Cancer Pathway	0.158895	64	59	0.921875	100	1
WP2005	miR-targeted genes in muscle cell - TarBase	0.153777	394	311	0.78934	402	2
WP2034	Leptin signaling pathway	0.122701	76	74	0.973684	349	2
WP2263	Prostate Cancer	0.000371363	72	64	0.888889	192	4
WP2291	Deregulation of Rab and Rab Effector Genes in Bladder Cancer	4.2581e-07	16	11	0.6875	9	3
WP236	Adipogenesis	0.383097	131	110	0.839695	279	1
WP2377	Integrated Pancreatic Cancer Pathway	0.75327	170	152	0.894118	807	1
WP2586	Aryl Hydrocarbon Receptor	0.00117722	46	39	0.847826	118	3
WP2593	JAK-STAT	0.0112477	43	41	0.953488	92	2
WP2881	Estrogen Receptor Pathway	0.0323348	13	10	0.769231	19	1
WP2882	Nuclear Receptors Meta-Pathway	0.00127004	314	218	0.694268	456	5
WP395	IL-4 Signaling Pathway	0.333074	54	51	0.944444	234	1
WP61	Notch Signaling Pathway	0.216524	61	55	0.901639	141	1
WP69	TCR Signaling Pathway	0.480373	92	80	0.869565	378	1
WP706	SIDS Susceptibility Pathways	1.98488e-06	159	108	0.679245	327	7
WP712	Estrogen signaling pathway	0.115601	23	22	0.956522	71	1
ap1_pathway	AP-1 transcription factor network	0.0624907	70	62	0.885714	234	2
ar_nongenomic_pathway	Nongenotropic Androgen signaling	0.0860385	31	29	0.935484	52	1
ar_pathway	Coregulation of Androgen receptor activity	9.18043e-13	61	57	0.934426	118	9
ar_tf_pathway	Regulation of Androgen receptor activity	1.51177e-05	51	43	0.843137	175	5
atf2_pathway	ATF-2 transcription factor network	0.258755	60	55	0.916667	173	1
betacatenin_nuc_pathway	Regulation of nuclear beta catenin signaling and target gene transcription	0.00551449	80	65	0.8125	204	3
carmerpathway	carm1 and regulation of the estrogen receptor	0.0439832	12	12	1	26	1
cmyb_pathway	C-MYB transcription factor network	0.240565	85	75	0.882353	159	1
efppathway	estrogen responsive protein efp controls cell cycle and breast tumors growth	0.0603818	15	14	0.933333	36	1
er_nongenomic_pathway	Plasma membrane estrogen receptor signaling	0.110997	42	38	0.904762	68	1
era_genomic_pathway	Validated nuclear estrogen receptor alpha network	0.000250274	64	53	0.828125	173	4
foxm1pathway	FOXM1 transcription factor network	0.184698	42	40	0.952381	118	1
gata3pathway	gata3 participate in activating the th2 cytokine genes expression	0.022238	19	14	0.736842	13	1
hdac_classii_pathway	Signaling events mediated by HDAC Class II	0.184698	38	35	0.921053	118	1
her2pathway	role of erbb2 in signal transduction and oncology	0.136772	28	26	0.928571	85	1
hes_heypathway	Notch-mediated HES/HEY network	5.68697e-06	48	42	0.875	143	5
hnf3apathway	FOXA1 transcription factor network	0	44	33	0.75	92	12
hnf3bpathway	FOXA2 and FOXA3 transcription factor networks	0.00222322	45	32	0.711111	40	2
il27pathway	IL27-mediated signaling events	0.0636277	26	21	0.807692	38	1
lkb1_pathway	LKB1 signaling events	0.233962	43	41	0.953488	154	1
mta3pathway	downregulated of mta-3 in er-negative breast tumors	9.03247e-08	21	17	0.809524	24	4
nfat_tfpathway	Calcineurin-regulated NFAT-dependent transcription in lymphocytes	0.0439832	49	37	0.755102	26	1
notch_pathway	Notch signaling pathway	0.110997	54	45	0.833333	68	1
p38alphabetadownstreampathway	Signaling mediated by p38-alpha and p38-beta	0.000423704	35	33	0.942857	83	3
p53downstreampathway	Direct p53 effectors	0.0305473	141	127	0.900709	389	3
pelp1pathway	pelp1 modulation of estrogen receptor activity	0.0256152	5	5	1	15	1
reg_gr_pathway	Glucocorticoid receptor regulatory network	0.481273	80	68	0.85	379	1
smad2_3nuclearpathway	Regulation of nuclear SMAD2/3 signaling	9.65787e-10	78	68	0.871795	472	11
telomerasepathway	Regulation of Telomerase	0.424413	68	66	0.970588	319	1
tertpathway	overview of telomerase protein component gene htert transcriptional regulation	0.0439832	10	9	0.9	26	1
